"Province.State","Country.Region","Date","Fatalities"
"West Virginia","US",2020-03-02,0
"Wisconsin","US",2020-03-02,0
"Wyoming","US",2020-03-02,0
"Diamond Princess","US",2020-03-02,0
"Grand Princess","US",2020-03-02,0
"American Samoa","US",2020-03-03,0
"Guam","US",2020-03-03,0
"Northern Mariana Islands","US",2020-03-03,0
"Puerto Rico","US",2020-03-03,0
"Virgin Islands","US",2020-03-03,0
"Alabama","US",2020-03-03,0
"Alaska","US",2020-03-03,0
"Arizona","US",2020-03-03,0
"Arkansas","US",2020-03-03,0
"California","US",2020-03-03,0
"Colorado","US",2020-03-03,0
"Connecticut","US",2020-03-03,0
"Delaware","US",2020-03-03,0
"District of Columbia","US",2020-03-03,0
"Florida","US",2020-03-03,0
"Georgia","US",2020-03-03,0
"Hawaii","US",2020-03-03,0
"Idaho","US",2020-03-03,0
"Illinois","US",2020-03-03,0
"Indiana","US",2020-03-03,0
"Iowa","US",2020-03-03,0
"Kansas","US",2020-03-03,0
"Kentucky","US",2020-03-03,0
"Louisiana","US",2020-03-03,0
"Maine","US",2020-03-03,0
"Maryland","US",2020-03-03,0
"Massachusetts","US",2020-03-03,0
"Michigan","US",2020-03-03,0
"Minnesota","US",2020-03-03,0
"Mississippi","US",2020-03-03,0
"Missouri","US",2020-03-03,0
"Montana","US",2020-03-03,0
"Nebraska","US",2020-03-03,0
"Nevada","US",2020-03-03,0
"New Hampshire","US",2020-03-03,0
"New Jersey","US",2020-03-03,0
"New Mexico","US",2020-03-03,0
"New York","US",2020-03-03,0
"North Carolina","US",2020-03-03,0
"North Dakota","US",2020-03-03,0
"Ohio","US",2020-03-03,0
"Oklahoma","US",2020-03-03,0
"Oregon","US",2020-03-03,0
"Pennsylvania","US",2020-03-03,0
"Rhode Island","US",2020-03-03,0
"South Carolina","US",2020-03-03,0
"South Dakota","US",2020-03-03,0
"Tennessee","US",2020-03-03,0
"Texas","US",2020-03-03,0
"Utah","US",2020-03-03,0
"Vermont","US",2020-03-03,0
"Virginia","US",2020-03-03,0
"Washington","US",2020-03-03,7
"West Virginia","US",2020-03-03,0
"Wisconsin","US",2020-03-03,0
"Wyoming","US",2020-03-03,0
"Diamond Princess","US",2020-03-03,0
"Grand Princess","US",2020-03-03,0
"American Samoa","US",2020-03-04,0
"Guam","US",2020-03-04,0
"Northern Mariana Islands","US",2020-03-04,0
"Puerto Rico","US",2020-03-04,0
"Virgin Islands","US",2020-03-04,0
"Alabama","US",2020-03-04,0
"Alaska","US",2020-03-04,0
"Arizona","US",2020-03-04,0
"Arkansas","US",2020-03-04,0
"California","US",2020-03-04,1
"Colorado","US",2020-03-04,0
"Connecticut","US",2020-03-04,0
"Delaware","US",2020-03-04,0
"District of Columbia","US",2020-03-04,0
"Florida","US",2020-03-04,0
"Georgia","US",2020-03-04,0
"Hawaii","US",2020-03-04,0
"Idaho","US",2020-03-04,0
"Illinois","US",2020-03-04,0
"Indiana","US",2020-03-04,0
"Iowa","US",2020-03-04,0
"Kansas","US",2020-03-04,0
"Kentucky","US",2020-03-04,0
"Louisiana","US",2020-03-04,0
"Maine","US",2020-03-04,0
"Maryland","US",2020-03-04,0
"Massachusetts","US",2020-03-04,0
"Michigan","US",2020-03-04,0
"Minnesota","US",2020-03-04,0
"Mississippi","US",2020-03-04,0
"Missouri","US",2020-03-04,0
"Montana","US",2020-03-04,0
"Nebraska","US",2020-03-04,0
"Nevada","US",2020-03-04,0
"New Hampshire","US",2020-03-04,0
"New Jersey","US",2020-03-04,0
"New Mexico","US",2020-03-04,0
"New York","US",2020-03-04,0
"North Carolina","US",2020-03-04,0
"North Dakota","US",2020-03-04,0
"Ohio","US",2020-03-04,0
"Oklahoma","US",2020-03-04,0
"Oregon","US",2020-03-04,0
"Pennsylvania","US",2020-03-04,0
"Rhode Island","US",2020-03-04,0
"South Carolina","US",2020-03-04,0
"South Dakota","US",2020-03-04,0
"Tennessee","US",2020-03-04,0
"Texas","US",2020-03-04,0
"Utah","US",2020-03-04,0
"Vermont","US",2020-03-04,0
"Virginia","US",2020-03-04,0
"Washington","US",2020-03-04,10
"West Virginia","US",2020-03-04,0
"Wisconsin","US",2020-03-04,0
"Wyoming","US",2020-03-04,0
"Diamond Princess","US",2020-03-04,0
"Grand Princess","US",2020-03-04,0
"American Samoa","US",2020-03-05,0
"Guam","US",2020-03-05,0
"Northern Mariana Islands","US",2020-03-05,0
"Puerto Rico","US",2020-03-05,0
"Virgin Islands","US",2020-03-05,0
"Alabama","US",2020-03-05,0
"Alaska","US",2020-03-05,0
"Arizona","US",2020-03-05,0
"Arkansas","US",2020-03-05,0
"California","US",2020-03-05,1
"Colorado","US",2020-03-05,0
"Connecticut","US",2020-03-05,0
"Delaware","US",2020-03-05,0
"District of Columbia","US",2020-03-05,0
"Florida","US",2020-03-05,0
"Georgia","US",2020-03-05,0
"Hawaii","US",2020-03-05,0
"Idaho","US",2020-03-05,0
"Illinois","US",2020-03-05,0
"Indiana","US",2020-03-05,0
"Iowa","US",2020-03-05,0
"Kansas","US",2020-03-05,0
"Kentucky","US",2020-03-05,0
"Louisiana","US",2020-03-05,0
"Maine","US",2020-03-05,0
"Maryland","US",2020-03-05,0
"Massachusetts","US",2020-03-05,0
"Michigan","US",2020-03-05,0
"Minnesota","US",2020-03-05,0
"Mississippi","US",2020-03-05,0
"Missouri","US",2020-03-05,0
"Montana","US",2020-03-05,0
"Nebraska","US",2020-03-05,0
"Nevada","US",2020-03-05,0
"New Hampshire","US",2020-03-05,0
"New Jersey","US",2020-03-05,0
"New Mexico","US",2020-03-05,0
"New York","US",2020-03-05,0
"North Carolina","US",2020-03-05,0
"North Dakota","US",2020-03-05,0
"Ohio","US",2020-03-05,0
"Oklahoma","US",2020-03-05,0
"Oregon","US",2020-03-05,0
"Pennsylvania","US",2020-03-05,0
"Rhode Island","US",2020-03-05,0
"South Carolina","US",2020-03-05,0
"South Dakota","US",2020-03-05,0
"Tennessee","US",2020-03-05,0
"Texas","US",2020-03-05,0
"Utah","US",2020-03-05,0
"Vermont","US",2020-03-05,0
"Virginia","US",2020-03-05,0
"Washington","US",2020-03-05,11
"West Virginia","US",2020-03-05,0
"Wisconsin","US",2020-03-05,0
"Wyoming","US",2020-03-05,0
"Diamond Princess","US",2020-03-05,0
"Grand Princess","US",2020-03-05,0
"American Samoa","US",2020-03-06,0
"Guam","US",2020-03-06,0
"Northern Mariana Islands","US",2020-03-06,0
"Puerto Rico","US",2020-03-06,0
"Virgin Islands","US",2020-03-06,0
"Alabama","US",2020-03-06,0
"Alaska","US",2020-03-06,0
"Arizona","US",2020-03-06,0
"Arkansas","US",2020-03-06,0
"California","US",2020-03-06,1
"Colorado","US",2020-03-06,0
"Connecticut","US",2020-03-06,0
"Delaware","US",2020-03-06,0
"District of Columbia","US",2020-03-06,0
"Florida","US",2020-03-06,0
"Georgia","US",2020-03-06,0
"Hawaii","US",2020-03-06,0
"Idaho","US",2020-03-06,0
"Illinois","US",2020-03-06,0
"Indiana","US",2020-03-06,0
"Iowa","US",2020-03-06,0
"Kansas","US",2020-03-06,0
"Kentucky","US",2020-03-06,0
"Louisiana","US",2020-03-06,0
"Maine","US",2020-03-06,0
"Maryland","US",2020-03-06,0
"Massachusetts","US",2020-03-06,0
"Michigan","US",2020-03-06,0
"Minnesota","US",2020-03-06,0
"Mississippi","US",2020-03-06,0
"Missouri","US",2020-03-06,0
"Montana","US",2020-03-06,0
"Nebraska","US",2020-03-06,0
"Nevada","US",2020-03-06,0
"New Hampshire","US",2020-03-06,0
"New Jersey","US",2020-03-06,0
"New Mexico","US",2020-03-06,0
"New York","US",2020-03-06,0
"North Carolina","US",2020-03-06,0
"North Dakota","US",2020-03-06,0
"Ohio","US",2020-03-06,0
"Oklahoma","US",2020-03-06,0
"Oregon","US",2020-03-06,0
"Pennsylvania","US",2020-03-06,0
"Rhode Island","US",2020-03-06,0
"South Carolina","US",2020-03-06,0
"South Dakota","US",2020-03-06,0
"Tennessee","US",2020-03-06,0
"Texas","US",2020-03-06,0
"Utah","US",2020-03-06,0
"Vermont","US",2020-03-06,0
"Virginia","US",2020-03-06,0
"Washington","US",2020-03-06,13
"West Virginia","US",2020-03-06,0
"Wisconsin","US",2020-03-06,0
"Wyoming","US",2020-03-06,0
"Diamond Princess","US",2020-03-06,0
"Grand Princess","US",2020-03-06,0
"American Samoa","US",2020-03-07,0
"Guam","US",2020-03-07,0
"Northern Mariana Islands","US",2020-03-07,0
"Puerto Rico","US",2020-03-07,0
"Virgin Islands","US",2020-03-07,0
"Alabama","US",2020-03-07,0
"Alaska","US",2020-03-07,0
"Arizona","US",2020-03-07,0
"Arkansas","US",2020-03-07,0
"California","US",2020-03-07,1
"Colorado","US",2020-03-07,0
"Connecticut","US",2020-03-07,0
"Delaware","US",2020-03-07,0
"District of Columbia","US",2020-03-07,0
"Florida","US",2020-03-07,0
"Georgia","US",2020-03-07,0
"Hawaii","US",2020-03-07,0
"Idaho","US",2020-03-07,0
"Illinois","US",2020-03-07,0
"Indiana","US",2020-03-07,0
"Iowa","US",2020-03-07,0
"Kansas","US",2020-03-07,0
"Kentucky","US",2020-03-07,0
"Louisiana","US",2020-03-07,0
"Maine","US",2020-03-07,0
"Maryland","US",2020-03-07,0
"Massachusetts","US",2020-03-07,0
"Michigan","US",2020-03-07,0
"Minnesota","US",2020-03-07,0
"Mississippi","US",2020-03-07,0
"Missouri","US",2020-03-07,0
"Montana","US",2020-03-07,0
"Nebraska","US",2020-03-07,0
"Nevada","US",2020-03-07,0
"New Hampshire","US",2020-03-07,0
"New Jersey","US",2020-03-07,0
"New Mexico","US",2020-03-07,0
"New York","US",2020-03-07,0
"North Carolina","US",2020-03-07,0
"North Dakota","US",2020-03-07,0
"Ohio","US",2020-03-07,0
"Oklahoma","US",2020-03-07,0
"Oregon","US",2020-03-07,0
"Pennsylvania","US",2020-03-07,0
"Rhode Island","US",2020-03-07,0
"South Carolina","US",2020-03-07,0
"South Dakota","US",2020-03-07,0
"Tennessee","US",2020-03-07,0
"Texas","US",2020-03-07,0
"Utah","US",2020-03-07,0
"Vermont","US",2020-03-07,0
"Virginia","US",2020-03-07,0
"Washington","US",2020-03-07,16
"West Virginia","US",2020-03-07,0
"Wisconsin","US",2020-03-07,0
"Wyoming","US",2020-03-07,0
"Diamond Princess","US",2020-03-07,0
"Grand Princess","US",2020-03-07,0
"American Samoa","US",2020-03-08,0
"Guam","US",2020-03-08,0
"Northern Mariana Islands","US",2020-03-08,0
"Puerto Rico","US",2020-03-08,0
"Virgin Islands","US",2020-03-08,0
"Alabama","US",2020-03-08,0
"Alaska","US",2020-03-08,0
"Arizona","US",2020-03-08,0
"Arkansas","US",2020-03-08,0
"California","US",2020-03-08,1
"Colorado","US",2020-03-08,0
"Connecticut","US",2020-03-08,0
"Delaware","US",2020-03-08,0
"District of Columbia","US",2020-03-08,0
"Florida","US",2020-03-08,2
"Georgia","US",2020-03-08,0
"Hawaii","US",2020-03-08,0
"Idaho","US",2020-03-08,0
"Illinois","US",2020-03-08,0
"Indiana","US",2020-03-08,0
"Iowa","US",2020-03-08,0
"Kansas","US",2020-03-08,0
"Kentucky","US",2020-03-08,0
"Louisiana","US",2020-03-08,0
"Maine","US",2020-03-08,0
"Maryland","US",2020-03-08,0
"Massachusetts","US",2020-03-08,0
"Michigan","US",2020-03-08,0
"Minnesota","US",2020-03-08,0
"Mississippi","US",2020-03-08,0
"Missouri","US",2020-03-08,0
"Montana","US",2020-03-08,0
"Nebraska","US",2020-03-08,0
"Nevada","US",2020-03-08,0
"New Hampshire","US",2020-03-08,0
"New Jersey","US",2020-03-08,0
"New Mexico","US",2020-03-08,0
"New York","US",2020-03-08,0
"North Carolina","US",2020-03-08,0
"North Dakota","US",2020-03-08,0
"Ohio","US",2020-03-08,0
"Oklahoma","US",2020-03-08,0
"Oregon","US",2020-03-08,0
"Pennsylvania","US",2020-03-08,0
"Rhode Island","US",2020-03-08,0
"South Carolina","US",2020-03-08,0
"South Dakota","US",2020-03-08,0
"Tennessee","US",2020-03-08,0
"Texas","US",2020-03-08,0
"Utah","US",2020-03-08,0
"Vermont","US",2020-03-08,0
"Virginia","US",2020-03-08,0
"Washington","US",2020-03-08,18
"West Virginia","US",2020-03-08,0
"Wisconsin","US",2020-03-08,0
"Wyoming","US",2020-03-08,0
"Diamond Princess","US",2020-03-08,0
"Grand Princess","US",2020-03-08,0
"American Samoa","US",2020-03-09,0
"Guam","US",2020-03-09,0
"Northern Mariana Islands","US",2020-03-09,0
"Puerto Rico","US",2020-03-09,0
"Virgin Islands","US",2020-03-09,0
"Alabama","US",2020-03-09,0
"Alaska","US",2020-03-09,0
"Arizona","US",2020-03-09,0
"Arkansas","US",2020-03-09,0
"California","US",2020-03-09,1
"Colorado","US",2020-03-09,0
"Connecticut","US",2020-03-09,0
"Delaware","US",2020-03-09,0
"District of Columbia","US",2020-03-09,0
"Florida","US",2020-03-09,2
"Georgia","US",2020-03-09,0
"Hawaii","US",2020-03-09,0
"Idaho","US",2020-03-09,0
"Illinois","US",2020-03-09,0
"Indiana","US",2020-03-09,0
"Iowa","US",2020-03-09,0
"Kansas","US",2020-03-09,0
"Kentucky","US",2020-03-09,0
"Louisiana","US",2020-03-09,0
"Maine","US",2020-03-09,0
"Maryland","US",2020-03-09,0
"Massachusetts","US",2020-03-09,0
"Michigan","US",2020-03-09,0
"Minnesota","US",2020-03-09,0
"Mississippi","US",2020-03-09,0
"Missouri","US",2020-03-09,0
"Montana","US",2020-03-09,0
"Nebraska","US",2020-03-09,0
"Nevada","US",2020-03-09,0
"New Hampshire","US",2020-03-09,0
"New Jersey","US",2020-03-09,0
"New Mexico","US",2020-03-09,0
"New York","US",2020-03-09,0
"North Carolina","US",2020-03-09,0
"North Dakota","US",2020-03-09,0
"Ohio","US",2020-03-09,0
"Oklahoma","US",2020-03-09,0
"Oregon","US",2020-03-09,0
"Pennsylvania","US",2020-03-09,0
"Rhode Island","US",2020-03-09,0
"South Carolina","US",2020-03-09,0
"South Dakota","US",2020-03-09,0
"Tennessee","US",2020-03-09,0
"Texas","US",2020-03-09,0
"Utah","US",2020-03-09,0
"Vermont","US",2020-03-09,0
"Virginia","US",2020-03-09,0
"Washington","US",2020-03-09,19
"West Virginia","US",2020-03-09,0
"Wisconsin","US",2020-03-09,0
"Wyoming","US",2020-03-09,0
"Diamond Princess","US",2020-03-09,0
"Grand Princess","US",2020-03-09,0
"American Samoa","US",2020-03-10,0
"Guam","US",2020-03-10,0
"Northern Mariana Islands","US",2020-03-10,0
"Puerto Rico","US",2020-03-10,0
"Virgin Islands","US",2020-03-10,0
"Alabama","US",2020-03-10,0
"Alaska","US",2020-03-10,0
"Arizona","US",2020-03-10,0
"Arkansas","US",2020-03-10,0
"California","US",2020-03-10,2
"Colorado","US",2020-03-10,0
"Connecticut","US",2020-03-10,0
"Delaware","US",2020-03-10,0
"District of Columbia","US",2020-03-10,0
"Florida","US",2020-03-10,2
"Georgia","US",2020-03-10,0
"Hawaii","US",2020-03-10,0
"Idaho","US",2020-03-10,0
"Illinois","US",2020-03-10,0
"Indiana","US",2020-03-10,0
"Iowa","US",2020-03-10,0
"Kansas","US",2020-03-10,0
"Kentucky","US",2020-03-10,0
"Louisiana","US",2020-03-10,0
"Maine","US",2020-03-10,0
"Maryland","US",2020-03-10,0
"Massachusetts","US",2020-03-10,0
"Michigan","US",2020-03-10,0
"Minnesota","US",2020-03-10,0
"Mississippi","US",2020-03-10,0
"Missouri","US",2020-03-10,0
"Montana","US",2020-03-10,0
"Nebraska","US",2020-03-10,0
"Nevada","US",2020-03-10,0
"New Hampshire","US",2020-03-10,0
"New Jersey","US",2020-03-10,1
"New Mexico","US",2020-03-10,0
"New York","US",2020-03-10,0
"North Carolina","US",2020-03-10,0
"North Dakota","US",2020-03-10,0
"Ohio","US",2020-03-10,0
"Oklahoma","US",2020-03-10,0
"Oregon","US",2020-03-10,0
"Pennsylvania","US",2020-03-10,0
"Rhode Island","US",2020-03-10,0
"South Carolina","US",2020-03-10,0
"South Dakota","US",2020-03-10,0
"Tennessee","US",2020-03-10,0
"Texas","US",2020-03-10,0
"Utah","US",2020-03-10,0
"Vermont","US",2020-03-10,0
"Virginia","US",2020-03-10,0
"Washington","US",2020-03-10,23
"West Virginia","US",2020-03-10,0
"Wisconsin","US",2020-03-10,0
"Wyoming","US",2020-03-10,0
"Diamond Princess","US",2020-03-10,0
"Grand Princess","US",2020-03-10,0
"American Samoa","US",2020-03-11,0
"Guam","US",2020-03-11,0
"Northern Mariana Islands","US",2020-03-11,0
"Puerto Rico","US",2020-03-11,0
"Virgin Islands","US",2020-03-11,0
"Alabama","US",2020-03-11,0
"Alaska","US",2020-03-11,0
"Arizona","US",2020-03-11,0
"Arkansas","US",2020-03-11,0
"California","US",2020-03-11,4
"Colorado","US",2020-03-11,0
"Connecticut","US",2020-03-11,0
"Delaware","US",2020-03-11,0
"District of Columbia","US",2020-03-11,0
"Florida","US",2020-03-11,2
"Georgia","US",2020-03-11,0
"Hawaii","US",2020-03-11,0
"Idaho","US",2020-03-11,0
"Illinois","US",2020-03-11,0
"Indiana","US",2020-03-11,0
"Iowa","US",2020-03-11,0
"Kansas","US",2020-03-11,0
"Kentucky","US",2020-03-11,0
"Louisiana","US",2020-03-11,0
"Maine","US",2020-03-11,0
"Maryland","US",2020-03-11,0
"Massachusetts","US",2020-03-11,0
"Michigan","US",2020-03-11,0
"Minnesota","US",2020-03-11,0
"Mississippi","US",2020-03-11,0
"Missouri","US",2020-03-11,0
"Montana","US",2020-03-11,0
"Nebraska","US",2020-03-11,0
"Nevada","US",2020-03-11,0
"New Hampshire","US",2020-03-11,0
"New Jersey","US",2020-03-11,1
"New Mexico","US",2020-03-11,0
"New York","US",2020-03-11,0
"North Carolina","US",2020-03-11,0
"North Dakota","US",2020-03-11,0
"Ohio","US",2020-03-11,0
"Oklahoma","US",2020-03-11,0
"Oregon","US",2020-03-11,0
"Pennsylvania","US",2020-03-11,0
"Rhode Island","US",2020-03-11,0
"South Carolina","US",2020-03-11,0
"South Dakota","US",2020-03-11,1
"Tennessee","US",2020-03-11,0
"Texas","US",2020-03-11,0
"Utah","US",2020-03-11,0
"Vermont","US",2020-03-11,0
"Virginia","US",2020-03-11,0
"Washington","US",2020-03-11,24
"West Virginia","US",2020-03-11,0
"Wisconsin","US",2020-03-11,0
"Wyoming","US",2020-03-11,0
"Diamond Princess","US",2020-03-11,0
"Grand Princess","US",2020-03-11,0
"American Samoa","US",2020-03-12,0
"Guam","US",2020-03-12,0
"Northern Mariana Islands","US",2020-03-12,0
"Puerto Rico","US",2020-03-12,0
"Virgin Islands","US",2020-03-12,0
"Alabama","US",2020-03-12,0
"Alaska","US",2020-03-12,0
"Arizona","US",2020-03-12,0
"Arkansas","US",2020-03-12,0
"California","US",2020-03-12,4
"Colorado","US",2020-03-12,0
"Connecticut","US",2020-03-12,0
"Delaware","US",2020-03-12,0
"District of Columbia","US",2020-03-12,0
"Florida","US",2020-03-12,2
"Georgia","US",2020-03-12,1
"Hawaii","US",2020-03-12,0
"Idaho","US",2020-03-12,0
"Illinois","US",2020-03-12,0
"Indiana","US",2020-03-12,0
"Iowa","US",2020-03-12,0
"Kansas","US",2020-03-12,0
"Kentucky","US",2020-03-12,0
"Louisiana","US",2020-03-12,0
"Maine","US",2020-03-12,0
"Maryland","US",2020-03-12,0
"Massachusetts","US",2020-03-12,0
"Michigan","US",2020-03-12,0
"Minnesota","US",2020-03-12,0
"Mississippi","US",2020-03-12,0
"Missouri","US",2020-03-12,0
"Montana","US",2020-03-12,0
"Nebraska","US",2020-03-12,0
"Nevada","US",2020-03-12,0
"New Hampshire","US",2020-03-12,0
"New Jersey","US",2020-03-12,1
"New Mexico","US",2020-03-12,0
"New York","US",2020-03-12,0
"North Carolina","US",2020-03-12,0
"North Dakota","US",2020-03-12,0
"Ohio","US",2020-03-12,0
"Oklahoma","US",2020-03-12,0
"Oregon","US",2020-03-12,0
"Pennsylvania","US",2020-03-12,0
"Rhode Island","US",2020-03-12,0
"South Carolina","US",2020-03-12,0
"South Dakota","US",2020-03-12,1
"Tennessee","US",2020-03-12,0
"Texas","US",2020-03-12,0
"Utah","US",2020-03-12,0
"Vermont","US",2020-03-12,0
"Virginia","US",2020-03-12,0
"Washington","US",2020-03-12,31
"West Virginia","US",2020-03-12,0
"Wisconsin","US",2020-03-12,0
"Wyoming","US",2020-03-12,0
"Diamond Princess","US",2020-03-12,0
"Grand Princess","US",2020-03-12,0
"American Samoa","US",2020-03-13,0
"Guam","US",2020-03-13,0
"Northern Mariana Islands","US",2020-03-13,0
"Puerto Rico","US",2020-03-13,0
"Virgin Islands","US",2020-03-13,0
"Alabama","US",2020-03-13,0
"Alaska","US",2020-03-13,0
"Arizona","US",2020-03-13,0
"Arkansas","US",2020-03-13,0
"California","US",2020-03-13,4
"Colorado","US",2020-03-13,1
"Connecticut","US",2020-03-13,0
"Delaware","US",2020-03-13,0
"District of Columbia","US",2020-03-13,0
"Florida","US",2020-03-13,2
"Georgia","US",2020-03-13,1
"Hawaii","US",2020-03-13,0
"Idaho","US",2020-03-13,0
"Illinois","US",2020-03-13,0
"Indiana","US",2020-03-13,0
"Iowa","US",2020-03-13,0
"Kansas","US",2020-03-13,1
"Kentucky","US",2020-03-13,0
"Louisiana","US",2020-03-13,0
"Maine","US",2020-03-13,0
"Maryland","US",2020-03-13,0
"Massachusetts","US",2020-03-13,0
"Michigan","US",2020-03-13,0
"Minnesota","US",2020-03-13,0
"Mississippi","US",2020-03-13,0
"Missouri","US",2020-03-13,0
"Montana","US",2020-03-13,0
"Nebraska","US",2020-03-13,0
"Nevada","US",2020-03-13,0
"New Hampshire","US",2020-03-13,0
"New Jersey","US",2020-03-13,1
"New Mexico","US",2020-03-13,0
"New York","US",2020-03-13,0
"North Carolina","US",2020-03-13,0
"North Dakota","US",2020-03-13,0
"Ohio","US",2020-03-13,0
"Oklahoma","US",2020-03-13,0
"Oregon","US",2020-03-13,0
"Pennsylvania","US",2020-03-13,0
"Rhode Island","US",2020-03-13,0
"South Carolina","US",2020-03-13,0
"South Dakota","US",2020-03-13,1
"Tennessee","US",2020-03-13,0
"Texas","US",2020-03-13,0
"Utah","US",2020-03-13,0
"Vermont","US",2020-03-13,0
"Virginia","US",2020-03-13,0
"Washington","US",2020-03-13,37
"West Virginia","US",2020-03-13,0
"Wisconsin","US",2020-03-13,0
"Wyoming","US",2020-03-13,0
"Diamond Princess","US",2020-03-13,0
"Grand Princess","US",2020-03-13,0
"American Samoa","US",2020-03-14,0
"Guam","US",2020-03-14,0
"Northern Mariana Islands","US",2020-03-14,0
"Puerto Rico","US",2020-03-14,0
"Virgin Islands","US",2020-03-14,0
"Alabama","US",2020-03-14,0
"Alaska","US",2020-03-14,0
"Arizona","US",2020-03-14,0
"Arkansas","US",2020-03-14,0
"California","US",2020-03-14,3
"Colorado","US",2020-03-14,0
"Connecticut","US",2020-03-14,0
"Delaware","US",2020-03-14,0
"District of Columbia","US",2020-03-14,0
"Florida","US",2020-03-14,2
"Georgia","US",2020-03-14,1
"Hawaii","US",2020-03-14,0
"Idaho","US",2020-03-14,0
"Illinois","US",2020-03-14,0
"Indiana","US",2020-03-14,0
"Iowa","US",2020-03-14,0
"Kansas","US",2020-03-14,1
"Kentucky","US",2020-03-14,0
"Louisiana","US",2020-03-14,1
"Maine","US",2020-03-14,0
"Maryland","US",2020-03-14,0
"Massachusetts","US",2020-03-14,0
"Michigan","US",2020-03-14,0
"Minnesota","US",2020-03-14,0
"Mississippi","US",2020-03-14,0
"Missouri","US",2020-03-14,0
"Montana","US",2020-03-14,0
"Nebraska","US",2020-03-14,0
"Nevada","US",2020-03-14,0
"New Hampshire","US",2020-03-14,0
"New Jersey","US",2020-03-14,1
"New Mexico","US",2020-03-14,0
"New York","US",2020-03-14,2
"North Carolina","US",2020-03-14,0
"North Dakota","US",2020-03-14,0
"Ohio","US",2020-03-14,0
"Oklahoma","US",2020-03-14,0
"Oregon","US",2020-03-14,0
"Pennsylvania","US",2020-03-14,0
"Rhode Island","US",2020-03-14,0
"South Carolina","US",2020-03-14,0
"South Dakota","US",2020-03-14,1
"Tennessee","US",2020-03-14,0
"Texas","US",2020-03-14,0
"Utah","US",2020-03-14,0
"Vermont","US",2020-03-14,0
"Virginia","US",2020-03-14,1
"Washington","US",2020-03-14,39
"West Virginia","US",2020-03-14,0
"Wisconsin","US",2020-03-14,0
"Wyoming","US",2020-03-14,0
"Diamond Princess","US",2020-03-14,0
"Grand Princess","US",2020-03-14,0
"American Samoa","US",2020-03-15,0
"Guam","US",2020-03-15,0
"Northern Mariana Islands","US",2020-03-15,0
"Puerto Rico","US",2020-03-15,0
"Virgin Islands","US",2020-03-15,0
"Alabama","US",2020-03-15,0
"Alaska","US",2020-03-15,0
"Arizona","US",2020-03-15,0
"Arkansas","US",2020-03-15,0
"California","US",2020-03-15,5
"Colorado","US",2020-03-15,1
"Connecticut","US",2020-03-15,0
"Delaware","US",2020-03-15,0
"District of Columbia","US",2020-03-15,0
"Florida","US",2020-03-15,3
"Georgia","US",2020-03-15,1
"Hawaii","US",2020-03-15,0
"Idaho","US",2020-03-15,0
"Illinois","US",2020-03-15,0
"Indiana","US",2020-03-15,0
"Iowa","US",2020-03-15,0
"Kansas","US",2020-03-15,1
"Kentucky","US",2020-03-15,0
"Louisiana","US",2020-03-15,2
"Maine","US",2020-03-15,0
"Maryland","US",2020-03-15,0
"Massachusetts","US",2020-03-15,0
"Michigan","US",2020-03-15,0
"Minnesota","US",2020-03-15,0
"Mississippi","US",2020-03-15,0
"Missouri","US",2020-03-15,0
"Montana","US",2020-03-15,0
"Nebraska","US",2020-03-15,0
"Nevada","US",2020-03-15,0
"New Hampshire","US",2020-03-15,0
"New Jersey","US",2020-03-15,2
"New Mexico","US",2020-03-15,0
"New York","US",2020-03-15,2
"North Carolina","US",2020-03-15,0
"North Dakota","US",2020-03-15,0
"Ohio","US",2020-03-15,0
"Oklahoma","US",2020-03-15,0
"Oregon","US",2020-03-15,1
"Pennsylvania","US",2020-03-15,0
"Rhode Island","US",2020-03-15,0
"South Carolina","US",2020-03-15,0
"South Dakota","US",2020-03-15,1
"Tennessee","US",2020-03-15,0
"Texas","US",2020-03-15,0
"Utah","US",2020-03-15,0
"Vermont","US",2020-03-15,0
"Virginia","US",2020-03-15,1
"Washington","US",2020-03-15,40
"West Virginia","US",2020-03-15,0
"Wisconsin","US",2020-03-15,0
"Wyoming","US",2020-03-15,0
"Diamond Princess","US",2020-03-15,0
"Grand Princess","US",2020-03-15,0
"American Samoa","US",2020-03-16,0
"Guam","US",2020-03-16,0
"Northern Mariana Islands","US",2020-03-16,0
"Puerto Rico","US",2020-03-16,0
"Virgin Islands","US",2020-03-16,0
"Alabama","US",2020-03-16,0
"Alaska","US",2020-03-16,0
"Arizona","US",2020-03-16,0
"Arkansas","US",2020-03-16,0
"California","US",2020-03-16,7
"Colorado","US",2020-03-16,1
"Connecticut","US",2020-03-16,0
"Delaware","US",2020-03-16,0
"District of Columbia","US",2020-03-16,0
"Florida","US",2020-03-16,3
"Georgia","US",2020-03-16,1
"Hawaii","US",2020-03-16,0
"Idaho","US",2020-03-16,0
"Illinois","US",2020-03-16,0
"Indiana","US",2020-03-16,1
"Iowa","US",2020-03-16,0
"Kansas","US",2020-03-16,1
"Kentucky","US",2020-03-16,1
"Louisiana","US",2020-03-16,3
"Maine","US",2020-03-16,0
"Maryland","US",2020-03-16,0
"Massachusetts","US",2020-03-16,0
"Michigan","US",2020-03-16,0
"Minnesota","US",2020-03-16,0
"Mississippi","US",2020-03-16,0
"Missouri","US",2020-03-16,0
"Montana","US",2020-03-16,0
